,lpad,tmonth,ttime,aspeed,aflow,sflow
37,085,202001,03:05:00,66.16494318181817,35.09886363636364,123548
38,085,202001,03:10:00,66.19806818181816,36.04545454545455,126880
39,085,202001,03:15:00,66.21801136363632,38.07386363636363,134020
40,085,202001,03:20:00,66.22644886363638,38.196875,134453
41,085,202001,03:25:00,66.20889204545455,39.30568181818182,138356
42,085,202001,03:30:00,66.21099431818189,41.95170454545455,147670
43,085,202001,03:35:00,66.2621875000001,44.91335227272727,158095
44,085,202001,03:40:00,66.34579545454547,48.41704545454545,170428
45,085,202001,03:45:00,66.4523295454546,50.669318181818184,178356
46,085,202001,03:50:00,66.40571022727275,51.84971590909091,182511
47,085,202001,03:55:00,66.38690340909089,49.78125,175230
48,085,202001,04:00:00,66.31417613636363,48.799431818181816,171774
49,085,202001,04:05:00,66.34724431818181,52.32159090909091,184172
50,085,202001,04:10:00,66.45678977272722,57.78011363636364,203386
51,085,202001,04:15:00,66.55610795454551,62.35085227272727,219475
52,085,202001,04:20:00,66.65326704545453,66.86136363636363,235352
53,085,202001,04:25:00,66.69142045454542,73.77954545454546,259704
54,085,202001,04:30:00,66.72153409090917,82.6,290752
55,085,202001,04:35:00,66.78346590909084,92.91278409090908,327053
56,085,202001,04:40:00,66.96980113636357,104.865625,369127
57,085,202001,04:45:00,67.1300895891257,112.58387395736793,364434
58,085,202001,04:50:00,67.16176136363634,116.34943181818181,409550
59,085,202001,04:55:00,67.07488636363637,113.19232954545454,398437
60,085,202001,05:00:00,67.30539772727273,111.31818181818181,391840
61,085,202001,05:05:00,67.36659090909093,119.72130681818182,421419
62,085,202001,05:10:00,67.39017045454553,132.1505681818182,465170
63,085,202001,05:15:00,67.28073863636364,146.30767045454544,515003
64,085,202001,05:20:00,67.23593750000003,156.55568181818182,551076
65,085,202001,05:25:00,66.96159090909084,164.07102272727272,577530
66,085,202001,05:30:00,66.70869318181819,176.9375,622820
67,085,202001,05:35:00,66.45889204545462,193.259375,680273
68,085,202001,05:40:00,66.08167613636364,211.90482954545453,745905
69,085,202001,05:45:00,65.8104545454545,219.45085227272727,772467
70,085,202001,05:50:00,65.67568181818176,219.11164772727273,771273
71,085,202001,05:55:00,65.5931818181818,211.915625,745943
72,085,202001,06:00:00,64.9053125,206.76789772727273,727823
73,085,202001,06:05:00,64.25829545454546,214.22471590909092,754071
74,085,202001,06:10:00,63.818749999999994,226.11392045454545,795921
75,085,202001,06:15:00,63.2884659090909,237.346875,835461
76,085,202001,06:20:00,62.75153409090915,245.23210227272727,863217
77,085,202001,06:25:00,62.13409090909091,251.98835227272727,886999
78,085,202001,06:30:00,61.43963068181821,256.86875,904178
79,085,202001,06:35:00,60.92448863636367,266.8349431818182,939259
80,085,202001,06:40:00,60.39667613636362,279.20454545454544,982800
81,085,202001,06:45:00,59.85250000000001,284.0034090909091,999692
82,085,202001,06:50:00,59.39457386363631,282.2275568181818,993441
83,085,202001,06:55:00,59.042414772727284,276.0838068181818,971815
84,085,202001,07:00:00,58.598778409090876,272.0877840909091,957749
85,085,202001,07:05:00,58.24332386363633,276.8676136363636,974574
86,085,202001,07:10:00,57.97284090909088,286.3775568181818,1008049
87,085,202001,07:15:00,57.643295454545445,296.15085227272726,1042451
88,085,202001,07:20:00,57.20732954545458,302.77585227272726,1065771
89,085,202001,07:25:00,56.69863636363633,305.20170454545456,1074310
90,085,202001,07:30:00,56.187585227272734,309.3477272727273,1088904
91,085,202001,07:35:00,55.594573863636455,316.5542613636364,1114271
92,085,202001,07:40:00,54.98403409090912,327.8752840909091,1154121
93,085,202001,07:45:00,54.435568181818134,333.32926136363636,1173319
94,085,202001,07:50:00,53.99767045454549,328.75113636363636,1157204
95,085,202001,07:55:00,53.790568181818195,324.3107954545454,1141574
96,085,202001,08:00:00,53.511761363636346,322.1232954545454,1133874
97,085,202001,08:05:00,53.273551136363686,320.5409090909091,1128304
98,085,202001,08:10:00,53.055028409090895,326.8676136363636,1150574
99,085,202001,08:15:00,52.844460227272705,330.5161931818182,1163417
100,085,202001,08:20:00,52.589232954545444,329.4869318181818,1159794
101,085,202001,08:25:00,52.416534090909074,325.9957386363636,1147505
102,085,202001,08:30:00,52.28119318181815,328.32357954545455,1155699
103,085,202001,08:35:00,52.23284090909087,327.9258522727273,1154299
104,085,202001,08:40:00,52.20301136363637,332.8397727272727,1171596
105,085,202001,08:45:00,52.16829545454543,335.5875,1181268
106,085,202001,08:50:00,52.27221590909093,335.87784090909093,1182290
107,085,202001,08:55:00,52.6246022727273,328.2616477272727,1155481
108,085,202001,09:00:00,53.11068181818178,323.4821022727273,1138657
109,085,202001,09:05:00,53.55059659090915,322.9784090909091,1136884
110,085,202001,09:10:00,54.04940340909096,324.1323863636364,1140946
111,085,202001,09:15:00,54.521590909090904,326.159375,1148081
112,085,202001,09:20:00,54.98247159090906,323.20511363636365,1137682
113,085,202001,09:25:00,55.42553977272728,326.25369318181816,1148413
114,085,202001,09:30:00,55.773693181818174,323.94943181818184,1140302
115,085,202001,09:35:00,56.16588068181822,327.9491477272727,1154381
116,085,202001,09:40:00,56.4826420454546,331.41732954545455,1166589
117,085,202001,09:45:00,56.83241477272729,337.7338068181818,1188823
118,085,202001,09:50:00,57.26485795454539,335.72727272727275,1181760
119,085,202001,09:55:00,57.77701704545451,324.9622159090909,1143867
120,085,202001,10:00:00,58.31551136363638,317.7943181818182,1118636
121,085,202001,10:05:00,58.82906250000006,308.0565340909091,1084359
122,085,202001,10:10:00,59.399971590909146,308.7494318181818,1086798
123,085,202001,10:15:00,59.96440340909088,314.7369318181818,1107874
124,085,202001,10:20:00,60.42517045454546,312.6011363636364,1100356
125,085,202001,10:25:00,60.881505681818155,309.8752840909091,1090761
126,085,202001,10:30:00,61.24829545454547,310.6761363636364,1093580
127,085,202001,10:35:00,61.647215909090896,315.56448863636365,1110787
128,085,202001,10:40:00,61.95522727272723,319.5607954545454,1124854
129,085,202001,10:45:00,62.200539772727296,322.0693181818182,1133684
130,085,202001,10:50:00,62.45866477272722,314.59914772727274,1107389
131,085,202001,10:55:00,62.71863636363642,306.42954545454546,1078632
132,085,202001,11:00:00,62.85838068181823,295.7664772727273,1041098
133,085,202001,11:05:00,62.98198863636364,295.53977272727275,1040300
134,085,202001,11:10:00,63.02497159090906,300.63607954545455,1058239
135,085,202001,11:15:00,63.10176136363636,306.546875,1079045
136,085,202001,11:20:00,63.26178977272723,282.1497159090909,993167
137,085,202001,11:25:00,63.30988636363636,276.0198863636364,971590
138,085,202001,11:30:00,63.37528409090913,275.1627840909091,968573
139,085,202001,11:35:00,63.392840909090886,280.4801136363636,987290
140,085,202001,11:40:00,63.399602272727286,307.1318181818182,1081104
141,085,202001,11:45:00,63.375085227272756,318.6602272727273,1121684
142,085,202001,11:50:00,63.45664772727277,311.871875,1097789
143,085,202001,11:55:00,63.52340909090911,305.8065340909091,1076439
144,085,202001,12:00:00,63.53213068181816,301.2786931818182,1060501
145,085,202001,12:05:00,63.49727272727274,303.4244318181818,1068054
146,085,202001,12:10:00,63.50494318181812,311.66647727272726,1097066
147,085,202001,12:15:00,63.489573863636345,318.89602272727274,1122514
148,085,202001,12:20:00,63.46085227272722,319.0252840909091,1122969
149,085,202001,12:25:00,63.517329545454565,313.70028409090907,1104225
150,085,202001,12:30:00,63.57178977272726,310.3434659090909,1092409
151,085,202001,12:35:00,63.6234375,315.63011363636366,1111018
152,085,202001,12:40:00,63.68681818181821,321.46079545454546,1131542
153,085,202001,12:45:00,63.62431818181824,321.9852272727273,1133388
154,085,202001,12:50:00,63.60576704545455,321.0178977272727,1129983
155,085,202001,12:55:00,63.58769886363642,317.7269886363636,1118399
156,085,202001,13:00:00,63.522443181818176,310.6088068181818,1093343
157,085,202001,13:05:00,63.4671875,312.4727272727273,1099904
158,085,202001,13:10:00,63.373806818181805,325.8963068181818,1147155
159,085,202001,13:15:00,63.252414772727256,330.5122159090909,1163403
160,085,202001,13:20:00,63.11019886363637,329.06761363636366,1158318
161,085,202001,13:25:00,63.01556818181818,323.66988636363635,1139318
162,085,202001,13:30:00,62.93778409090914,325.5460227272727,1145922
163,085,202001,13:35:00,62.825909090909065,328.6292613636364,1156775
164,085,202001,13:40:00,62.71585227272732,344.16164772727274,1211449
165,085,202001,13:45:00,62.546534090909056,347.5650568181818,1223429
166,085,202001,13:50:00,62.37607954545452,340.3551136363636,1198050
167,085,202001,13:55:00,62.35855113636364,330.68607954545456,1164015
168,085,202001,14:00:00,62.34062500000002,327.371875,1152349
169,085,202001,14:05:00,62.38897727272721,331.78636363636366,1167888
170,085,202001,14:10:00,62.2130397727273,349.0443181818182,1228636
171,085,202001,14:15:00,61.92073863636362,356.3511363636364,1254356
172,085,202001,14:20:00,61.601448863636385,354.83607954545454,1249023
173,085,202001,14:25:00,61.40130681818188,350.7147727272727,1234516
174,085,202001,14:30:00,61.27892045454542,347.25,1222320
175,085,202001,14:35:00,61.161988636363674,359.23323863636364,1264501
176,085,202001,14:40:00,60.662329545454554,371.34232954545456,1307125
177,085,202001,14:45:00,59.89127840909092,371.6579545454546,1308236
178,085,202001,14:50:00,59.20747159090912,363.3102272727273,1278852
179,085,202001,14:55:00,58.72880681818187,352.9474431818182,1242375
180,085,202001,15:00:00,58.39281249999996,343.38267045454546,1208707
181,085,202001,15:05:00,58.119715909091,341.07017045454546,1200567
182,085,202001,15:10:00,57.73798295454546,350.9286931818182,1235269
183,085,202001,15:15:00,57.336278409090916,351.68210227272726,1237921
184,085,202001,15:20:00,56.985085227272734,351.5741477272727,1237541
185,085,202001,15:25:00,56.75997159090908,347.6724431818182,1223807
186,085,202001,15:30:00,56.64423295454547,346.3463068181818,1219139
187,085,202001,15:35:00,56.462954545454586,350.1792613636364,1232631
188,085,202001,15:40:00,56.15795454545454,356.2522727272727,1254008
189,085,202001,15:45:00,55.7242045454546,354.1900568181818,1246749
190,085,202001,15:50:00,55.33937500000006,351.6545454545454,1237824
191,085,202001,15:55:00,55.10582386363637,342.046875,1204005
192,085,202001,16:00:00,55.12795454545453,334.7213068181818,1178219
193,085,202001,16:05:00,55.15647727272726,336.4536931818182,1184317
194,085,202001,16:10:00,55.02272727272728,343.9039772727273,1210542
195,085,202001,16:15:00,54.72531250000004,345.87386363636364,1217476
196,085,202001,16:20:00,54.40840909090907,346.2338068181818,1218743
197,085,202001,16:25:00,54.19181818181818,342.45,1205424
198,085,202001,16:30:00,54.08786931818183,339.97585227272725,1196715
199,085,202001,16:35:00,53.82821022727274,342.10653409090907,1204215
200,085,202001,16:40:00,53.46903409090905,347.553125,1223387
201,085,202001,16:45:00,53.103437500000084,350.3119318181818,1233098
202,085,202001,16:50:00,52.74838068181811,347.70823863636366,1223933
203,085,202001,16:55:00,52.4832102272727,343.53920454545454,1209258
204,085,202001,17:00:00,52.32105113636368,338.49715909090907,1191510
205,085,202001,17:05:00,52.14701704545456,339.62301136363635,1195473
206,085,202001,17:10:00,51.804034090909106,346.559375,1219889
207,085,202001,17:15:00,51.170880681818225,349.34261363636364,1229686
208,085,202001,17:20:00,50.473664772727254,347.9079545454546,1224636
209,085,202001,17:25:00,49.90119318181815,345.0690340909091,1214643
210,085,202001,17:30:00,49.46340909090912,340.5823863636364,1198850
211,085,202001,17:35:00,49.08784090909089,337.70198863636364,1188711
212,085,202001,17:40:00,48.84923295454548,336.88267045454546,1185827
213,085,202001,17:45:00,48.698267045454585,335.8184659090909,1182081
214,085,202001,17:50:00,48.68772727272725,333.2113636363636,1172904
215,085,202001,17:55:00,48.85357954545454,327.5411931818182,1152945
216,085,202001,18:00:00,49.26786931818185,321.290625,1130943
217,085,202001,18:05:00,49.669318181818156,321.2690340909091,1130867
218,085,202001,18:10:00,50.02500000000003,324.21875,1141250
219,085,202001,18:15:00,50.27670454545451,326.87698863636365,1150607
220,085,202001,18:20:00,50.54349431818183,325.3224431818182,1145135
221,085,202001,18:25:00,50.911619318181806,319.5633522727273,1124863
222,085,202001,18:30:00,51.409886363636346,314.30198863636366,1106343
223,085,202001,18:35:00,51.924289772727256,313.22073863636365,1102537
224,085,202001,18:40:00,52.46778409090907,313.80056818181816,1104578
225,085,202001,18:45:00,53.198323863636375,313.68295454545455,1104164
226,085,202001,18:50:00,54.04863636363641,310.1727272727273,1091808
227,085,202001,18:55:00,54.98928977272728,304.01051136363634,1070117
228,085,202001,19:00:00,56.292357954545466,301.6923295454545,1061957
229,085,202001,19:05:00,57.347613636363654,298.0556818181818,1049156
230,085,202001,19:10:00,58.178863636363694,299.0568181818182,1052680
231,085,202001,19:15:00,58.93508522727272,298.7715909090909,1051676
232,085,202001,19:20:00,59.57551136363636,293.94772727272726,1034696
233,085,202001,19:25:00,60.25749999999996,286.2403409090909,1007566
234,085,202001,19:30:00,60.92713068181811,279.38693181818184,983442
235,085,202001,19:35:00,61.55627840909096,274.26704545454544,965420
236,085,202001,19:40:00,62.11042613636365,272.8965909090909,960596
237,085,202001,19:45:00,62.65650568181819,268.8082386363636,946205
238,085,202001,19:50:00,63.13068181818185,262.59573863636365,924337
239,085,202001,19:55:00,63.66201704545449,252.3034090909091,888108
240,085,202001,20:00:00,64.31232954545449,242.9099431818182,855043
241,085,202001,20:05:00,64.86039772727274,238.31193181818182,838858
242,085,202001,20:10:00,65.26519886363634,237.8465909090909,837220
243,085,202001,20:15:00,65.55667613636362,235.46676136363635,828843
244,085,202001,20:20:00,65.7050284090909,231.22414772727274,813909
245,085,202001,20:25:00,65.83062499999994,223.20454545454547,785680
246,085,202001,20:30:00,66.03366477272729,214.83068181818183,756204
247,085,202001,20:35:00,66.15821022727272,213.28323863636365,750757
248,085,202001,20:40:00,66.18920454545457,214.8741477272727,756357
249,085,202001,20:45:00,66.20792613636364,212.01079545454544,746278
250,085,202001,20:50:00,66.27823863636362,206.19715909090908,725814
251,085,202001,20:55:00,66.36960227272722,200.48238636363635,705698
252,085,202001,21:00:00,66.57477272727266,195.94886363636363,689740
253,085,202001,21:05:00,66.66303977272723,196.6397727272727,692172
254,085,202001,21:10:00,66.67954545454552,200.9715909090909,707420
255,085,202001,21:15:00,66.7013636363636,201.184375,708169
256,085,202001,21:20:00,66.71917613636364,198.40085227272726,698371
257,085,202001,21:25:00,66.75647727272724,193.25767045454546,680267
258,085,202001,21:30:00,66.81380681818179,186.53664772727274,656609
259,085,202001,21:35:00,66.88173295454544,184.16647727272726,648266
260,085,202001,21:40:00,66.9621022727273,183.946875,647493
261,085,202001,21:45:00,66.99795454545453,181.97329545454545,640546
262,085,202001,21:50:00,67.08815340909084,175.84545454545454,618976
263,085,202001,21:55:00,67.07778409090909,166.78863636363636,587096
264,085,202001,22:00:00,66.8601420454545,158.08892045454544,556473
265,085,202001,22:05:00,66.8253977272727,155.6397727272727,547852
266,085,202001,22:10:00,66.78451704545454,160.23835227272727,564039
267,085,202001,22:15:00,66.77522727272726,157.82585227272727,555547
268,085,202001,22:20:00,66.78136363636368,154.234375,542905
269,085,202001,22:25:00,66.73247159090907,147.33948863636363,518635
270,085,202001,22:30:00,66.76056818181819,140.87073863636363,495865
271,085,202001,22:35:00,66.7791193181818,138.40397727272727,487182
272,085,202001,22:40:00,66.82119318181819,137.58948863636363,484315
273,085,202001,22:45:00,66.86883522727271,132.61704545454546,466812
274,085,202001,22:50:00,66.88519886363638,125.80539772727273,442835
275,085,202001,22:55:00,66.7993181818182,118.08522727272727,415660
276,085,202001,23:00:00,66.64025568181822,112.04630681818182,394403
277,085,202001,23:05:00,66.5340340909091,111.11079545454545,391110
278,085,202001,23:10:00,66.52855113636367,110.94886363636364,390540
279,085,202001,23:15:00,66.58386363636362,106.08607954545455,373423
280,085,202001,23:20:00,66.53468749999999,100.17585227272727,352619
281,085,202001,23:25:00,66.49440340909092,94.03551136363636,331005
282,085,202001,23:30:00,66.45474431818182,89.7625,315964
283,085,202001,23:35:00,66.51605113636369,90.90454545454546,319984
284,085,202001,23:40:00,66.54775568181816,92.05255681818181,324025
285,085,202001,23:45:00,66.53655913978493,88.1176983435048,303213
286,085,202001,23:50:00,66.55196022727274,80.8184659090909,284481
287,085,202001,23:55:00,66.51110795454544,75.86761363636364,267054
288,085,202002,00:00:00,67.01747195858512,73.80737704918033,684342
289,085,202002,00:05:00,66.81044969265614,73.56238542003666,682144
290,085,202002,00:10:00,66.70401207937873,72.84372303710094,675407
291,085,202002,00:15:00,66.61998274560548,69.31704949854416,642777
292,085,202002,00:20:00,66.55825064710962,64.53418895599656,598361
293,085,202002,00:25:00,66.47628343399484,60.16177739430544,557820
294,085,202002,00:30:00,66.45886540120797,57.496764452113894,533110
295,085,202002,00:35:00,66.45827221742893,55.83984037963762,517747
296,085,202002,00:40:00,66.46716273050785,56.14892699234336,520669
297,085,202002,00:45:00,66.40939387402946,53.5328947368421,496357
298,085,202002,00:50:00,66.36922247384881,50.90779682950502,472068
299,085,202002,00:55:00,66.37428817946514,48.4614969801553,449335
300,085,202002,01:00:00,66.40299827437444,46.92137618636756,435055
301,085,202002,01:05:00,66.38753235547878,46.31568162208801,429439
302,085,202002,01:10:00,66.39021786022442,45.8421052631579,425048
303,085,202002,01:15:00,66.3492342536669,44.42741587575496,411931
304,085,202002,01:20:00,66.33317515099225,43.375107851596205,402174
305,085,202002,01:25:00,66.31140946834897,42.449261296236386,393632
306,085,202002,01:30:00,66.3064279551337,41.963869715271784,389089
307,085,202002,01:35:00,66.31594046591901,42.41512079378775,393273
308,085,202002,01:40:00,66.31500053919981,42.13587835651892,390726
309,085,202002,01:45:00,66.28334052188917,41.35011861117101,383481
310,085,202002,01:50:00,66.3016607354686,40.51385743556562,375685
311,085,202002,01:55:00,66.26036453839514,39.63481449525453,367494
312,085,202002,02:00:00,66.2693485763589,39.06309318377912,362193
313,085,202002,02:05:00,66.27862381363244,39.18852459016394,363356
314,085,202002,02:10:00,66.31350301984476,39.39311906816221,365253
315,085,202002,02:15:00,66.31320103537534,39.1310396893874,362823
316,085,202002,02:20:00,66.28880500431411,38.10839085418464,353341
317,085,202002,02:25:00,66.2324417601381,37.621548748921484,348827
318,085,202002,02:30:00,66.26394521138907,37.84275237273512,350878
319,085,202002,02:35:00,66.2928170836929,39.69909404659189,368090
320,085,202002,02:40:00,66.32803062985334,40.96343830888697,379813
321,085,202002,02:45:00,66.31610224331328,39.98533218291631,370744
322,085,202002,02:50:00,66.29907247627266,38.50032355478861,356975
323,085,202002,02:55:00,66.24870052841584,36.43588914051548,337870
324,085,202002,03:00:00,66.20805651423645,35.21365401207938,326501
325,085,202002,03:05:00,66.19982743744615,35.37931406384814,328037
326,085,202002,03:10:00,66.23251725625536,36.13060828300259,335003
327,085,202002,03:15:00,66.26028904227789,36.68194564279551,340115
328,085,202002,03:20:00,66.2642471958585,37.440034512510785,347144
329,085,202002,03:25:00,66.27483822260564,38.698446937014666,358812
330,085,202002,03:30:00,66.27154874892149,40.436151855047456,374924
331,085,202002,03:35:00,66.3217860224331,43.10839085418464,399701
332,085,202002,03:40:00,66.36159404659183,46.40908110440034,430305
333,085,202002,03:45:00,66.44337323412067,48.04615550523024,445532
334,085,202002,03:50:00,66.4413718723037,48.90099223468507,453410
335,085,202002,03:55:00,66.37145168248503,47.21311475409836,437760
336,085,202002,04:00:00,66.32003882657467,46.06654443485763,427129
337,085,202002,04:05:00,66.36574633304568,48.73705780845557,451890
338,085,202002,04:10:00,66.39227782571186,52.95437877480587,490993
339,085,202002,04:15:00,66.47172131147543,57.55209232096635,533623
340,085,202002,04:20:00,66.53147109577205,62.08164365832614,575621
341,085,202002,04:25:00,66.57580888697147,67.34350733390855,624409
342,085,202002,04:30:00,66.67735116479726,74.93776962899051,694823
343,085,202002,04:35:00,66.73569887834341,84.297670405522,781608
344,085,202002,04:40:00,66.83995901639342,93.94305435720449,871040
345,085,202002,04:45:00,66.97837575496112,101.02814926660915,936733
346,085,202002,04:50:00,66.97274590163954,103.81589732528042,962581
347,085,202002,04:55:00,66.89366911130281,100.18539689387403,928919
348,085,202002,05:00:00,67.07652070750655,99.64214840379637,923882
349,085,202002,05:05:00,67.1585310612598,107.279659188956,994697
350,085,202002,05:10:00,67.21820534943923,119.3927955133736,1107010
351,085,202002,05:15:00,67.22344693701474,130.77178602243313,1212516
352,085,202002,05:20:00,67.1707614322693,140.24849007765314,1300384
353,085,202002,05:25:00,67.0754961173425,148.36863675582399,1375674
354,085,202002,05:30:00,66.88778041415021,158.2235763589301,1467049
355,085,202002,05:35:00,66.68232312338235,170.51973684210526,1581059
356,085,202002,05:40:00,66.49084339948234,188.86745038826575,1751179
357,085,202002,05:45:00,66.33433189655182,197.05150862068965,1828638
358,085,202002,05:50:00,66.21009698275859,195.96788793103448,1818582
359,085,202002,05:55:00,66.09734913793105,187.48523706896552,1739863
360,085,202002,06:00:00,65.40585129310342,183.46734913793102,1702577
361,085,202002,06:05:00,64.92251077586205,189.44547413793103,1758054
362,085,202002,06:10:00,64.48151939655168,202.60474137931035,1880172
363,085,202002,06:15:00,64.05812500000003,213.98351293103448,1985767
364,085,202002,06:20:00,63.61473060344834,220.01594827586206,2041748
365,085,202002,06:25:00,63.13978448275864,224.75129310344826,2085692
366,085,202002,06:30:00,62.72578663793105,230.02209051724137,2134605
367,085,202002,06:35:00,62.34352370689668,240.14105603448274,2228509
368,085,202002,06:40:00,61.933868534482855,252.44558189655172,2342695
369,085,202002,06:45:00,61.59243534482759,257.8126077586207,2392501
370,085,202002,06:50:00,61.39908405172414,259.1801724137931,2405192
371,085,202002,06:55:00,61.31227370689657,253.01196120689656,2347951
372,085,202002,07:00:00,60.957036637931076,247.81368534482758,2299711
373,085,202002,07:05:00,60.65565732758623,251.26724137931035,2331760
374,085,202002,07:10:00,60.27961206896552,260.42025862068965,2416700
375,085,202002,07:15:00,59.823426724137924,270.7345905172414,2512417
376,085,202002,07:20:00,59.249956896551694,275.2525862068965,2554344
377,085,202002,07:25:00,58.781519396551836,277.54525862068965,2575620
378,085,202002,07:30:00,58.32509698275859,281.6608836206897,2613813
379,085,202002,07:35:00,57.884989224137954,289.5268318965517,2686809
380,085,202002,07:40:00,57.40485991379309,296.8132543103448,2754427
381,085,202002,07:45:00,56.99085129310353,301.8103448275862,2800800
382,085,202002,07:50:00,56.71789870689661,302.2225215517241,2804625
383,085,202002,07:55:00,56.54290948275862,296.761099137931,2753943
384,085,202002,08:00:00,56.36948275862068,289.76206896551724,2688992
385,085,202002,08:05:00,56.26308189655189,286.6385775862069,2660006
386,085,202002,08:10:00,56.20481681034479,293.8969827586207,2727364
387,085,202002,08:15:00,56.136939655172384,297.517025862069,2760958
388,085,202002,08:20:00,56.08212284482748,297.78491379310344,2763444
389,085,202002,08:25:00,56.01860991379296,296.61174568965515,2752557
390,085,202002,08:30:00,55.90068965517239,298.45280172413794,2769642
391,085,202002,08:35:00,55.964644396551705,301.2697198275862,2795783
392,085,202002,08:40:00,55.89647629310339,310.10172413793106,2877744
393,085,202002,08:45:00,55.88219827586204,316.2284482758621,2934600
394,085,202002,08:50:00,55.84113146551727,315.4132543103448,2927035
395,085,202002,08:55:00,56.05248922413792,309.83814655172415,2875298
396,085,202002,09:00:00,56.202327586206835,303.0528017241379,2812330
397,085,202002,09:05:00,56.542090517241405,302.21724137931034,2804576
398,085,202002,09:10:00,56.75885775862075,305.7537715517241,2837395
399,085,202002,09:15:00,56.97167025862076,310.9591594827586,2885701
400,085,202002,09:20:00,57.23422413793097,314.82262931034484,2921554
401,085,202002,09:25:00,57.473545258620724,315.15872844827584,2924673
402,085,202002,09:30:00,57.66462284482758,313.36303879310344,2908009
403,085,202002,09:35:00,57.78719827586209,317.7125,2948372
404,085,202002,09:40:00,57.9294935344828,324.6602370689655,3012847
405,085,202002,09:45:00,58.11563577586209,328.6165948275862,3049562
406,085,202002,09:50:00,58.39220905172412,328.6322198275862,3049707
407,085,202002,09:55:00,58.7995689655173,321.3502155172414,2982130
408,085,202002,10:00:00,59.206206896551784,313.0475215517241,2905081
409,085,202002,10:05:00,59.66696120689652,309.1040948275862,2868486
410,085,202002,10:10:00,60.06737068965517,311.9279094827586,2894691
411,085,202002,10:15:00,60.37457974137936,316.32058189655174,2935455
412,085,202002,10:20:00,60.63257543103451,316.5612068965517,2937688
413,085,202002,10:25:00,60.90761853448278,313.70140086206897,2911149
414,085,202002,10:30:00,61.19852370689666,308.5721982758621,2863550
415,085,202002,10:35:00,61.45229525862073,313.86109913793103,2912631
416,085,202002,10:40:00,61.636174568965465,319.53028017241377,2965241
417,085,202002,10:45:00,61.85379310344825,322.3719827586207,2991612
418,085,202002,10:50:00,62.111411637931,319.235775862069,2962508
419,085,202002,10:55:00,62.423717672413815,310.4042025862069,2880551
420,085,202002,11:00:00,62.65137931034486,301.77974137931034,2800516
421,085,202002,11:05:00,62.871788793103455,300.5616379310345,2789212
422,085,202002,11:10:00,63.05718749999998,305.3301724137931,2833464
423,085,202002,11:15:00,63.182769396551684,307.8787715517241,2857115
424,085,202002,11:20:00,63.286670258620646,312.01734913793103,2895521
425,085,202002,11:25:00,63.32233836206897,309.2922413793103,2870232
426,085,202002,11:30:00,63.38907327586195,306.94644396551723,2848463
427,085,202002,11:35:00,63.43637931034481,311.1104525862069,2887105
428,085,202002,11:40:00,63.41943965517232,319.1252155172414,2961482
429,085,202002,11:45:00,63.425140086207,323.43318965517244,3001460
430,085,202002,11:50:00,63.433265086206845,323.1123922413793,2998483
431,085,202002,11:55:00,63.451185344827614,317.27327586206894,2944296
