rmonth,record_date,new_cases,avg_avg_speed,norm_new_cases,norm_min_avg_speed
202005,2020-05-23,283.0,66.92136896761362,0.061871447310887624,0.8443205078461199
202005,2020-05-24,35.0,67.37912826420931,0.00765194578049847,0.9192418930094752
202005,2020-05-25,159.0,67.69148585509537,0.03476169654569305,0.9703654060642872
202005,2020-05-26,123.0,65.91748831925248,0.02689112374289462,0.6800155351819986
202005,2020-05-27,105.0,65.75281618023591,0.022955837341495408,0.6530636745760282
202005,2020-05-28,261.0,65.80134528609833,0.057061652820288584,0.6610064249668792
202005,2020-05-29,45.0,65.56337004687154,0.009838216003498032,0.6220570585857986
202005,2020-05-30,333.0,66.61635340749311,0.07280279842588544,0.7943986637010543
202005,2020-05-31,127.0,67.04648822081595,0.027765631832094448,0.8647987544491647
202006,2020-06-01,29.0,65.37892612837314,0.006340183646698732,0.5918691542403792
202006,2020-06-02,92.0,65.87190696522217,0.020113686051595976,0.6725552428253609
202006,2020-06-03,137.0,65.9618155446873,0.029951902055094008,0.6872705645276019
202006,2020-06-04,150.0,65.85310262434459,0.03279405334499344,0.6694775395954984
202006,2020-06-05,197.0,65.89772087968313,0.043069523393091384,0.6767802017552771
202006,2020-06-06,461.0,66.77445419383699,0.10078705728027984,0.8202749921478822
202006,2020-06-07,36.0,67.18598005370254,0.007870572802798426,0.8876293586915275
202006,2020-06-08,329.0,65.36298746963337,0.07192829033668562,0.5892604767120136
202006,2020-06-09,57.0,65.83181618399229,0.012461740271097508,0.6659935915724834
202006,2020-06-10,280.0,65.8036312492009,0.06121556624398776,0.6613805681538145
202006,2020-06-11,251.0,65.71062044495616,0.054875382597289024,0.6461575058566692
202006,2020-06-12,72.0,65.51285201700534,0.015741145605596852,0.6137887813461075
202006,2020-06-13,391.0,66.80163302326976,0.0854831657192829,0.8247233464759435
202006,2020-06-14,204.0,67.1892908515539,0.04459991254919108,0.888171236405132
202006,2020-06-15,198.0,65.3261875079922,0.043288150415391344,0.5832374333339355
202006,2020-06-16,199.0,65.71764440288992,0.043506777437691296,0.6473071158408674
202006,2020-06-17,68.0,65.7019638633165,0.014866637516397026,0.6447406846319622
202006,2020-06-18,433.0,65.65603103823067,0.09466550065588107,0.6372228670682573
202006,2020-06-19,323.0,65.49447601010061,0.07061652820288587,0.6107811834637431
202006,2020-06-20,207.0,66.77218106699902,0.04525579361609095,0.8199029498701639
202006,2020-06-21,390.0,67.14147687316269,0.08526453869698294,0.8803455308042148
202006,2020-06-22,381.0,65.67705776115652,0.08329689549628334,0.6406643071848572
202006,2020-06-23,312.0,65.50572177470912,0.06821163095758635,0.6126217758186249
202006,2020-06-24,455.0,65.64772407620443,0.09947529514648011,0.6358632680254116
202006,2020-06-25,504.0,65.65885276818817,0.11018801923917797,0.6376846991239802
202006,2020-06-26,624.0,65.46556506520871,0.1364232619151727,0.6060493340970746
202006,2020-06-27,447.0,66.55583205472412,0.09772627896808045,0.7844931443262781
202006,2020-06-28,786.0,66.93497594617135,0.17184083952776563,0.846547559681036
202006,2020-06-29,702.0,65.4576756488945,0.1534761696545693,0.6047580746889378
202006,2020-06-30,491.0,65.60222398030982,0.10734586794927853,0.6284162751738376
202007,2020-07-01,619.0,65.57303429699054,0.13533012680367293,0.6236388047368118
202007,2020-07-02,862.0,65.5099827524802,0.1884564932225623,0.6133191693158927
202007,2020-07-03,628.0,66.54904663725911,0.13729777000437254,0.7833825762194785
202007,2020-07-04,245.0,67.29737485615657,0.05356362046348929,0.9058613268064765
202007,2020-07-05,1173.0,67.08243431146985,0.2564494971578487,0.8706820449099524
202007,2020-07-06,99.0,65.85432968929818,0.021644075207695672,0.669678373104927
202007,2020-07-07,1052.0,65.67084492072689,0.22999562745955401,0.6396474526627358
202007,2020-07-08,545.0,65.63982507032406,0.11915172715347618,0.6345704390946365
202007,2020-07-09,787.0,65.53306682329665,0.1720594665500656,0.6170973352070928
202007,2020-07-10,735.0,65.27982435110576,0.16069086139046787,0.5756491834386063
202007,2020-07-11,773.0,66.54169823232321,0.1689986882378662,0.782179864050369
202007,2020-07-12,308.0,66.86845751822074,0.06733712286838653,0.8356605000450842
202007,2020-07-13,694.0,65.7215525508254,0.15172715347616966,0.647946761739764
202007,2020-07-14,1297.0,65.61626270617651,0.28355924792304327,0.6307139910163857
202007,2020-07-15,874.0,65.56540843562262,0.1910800174901618,0.622390681321301
202007,2020-07-16,728.0,65.74001766078479,0.15916047223436816,0.650968943103725
202007,2020-07-17,255.0,65.18524365490316,0.05574989068648885,0.5601691771953431
202007,2020-07-18,1563.0,66.5266270297916,0.3417140358548317,0.7797131629300564
202007,2020-07-19,768.0,67.01705903976551,0.16790555312636643,0.8599820854597658
202007,2020-07-20,661.0,65.73013121723572,0.1445124617402711,0.6493508305923162
202007,2020-07-21,564.0,65.71286999744335,0.12330564057717534,0.6465256897244597
202007,2020-07-22,862.0,65.77572401227485,0.1884564932225623,0.6568129954968934
202007,2020-07-23,756.0,65.70237661424356,0.16528202885876694,0.6448082395050438
202007,2020-07-24,829.0,65.2251382495845,0.18124180148666375,0.5666987186296413
202007,2020-07-25,168.0,66.67921341580342,0.036729339746392656,0.8046869504251314
202007,2020-07-26,773.0,66.89212976281823,0.1689986882378662,0.8395349322376351
202007,2020-07-27,948.0,65.79547891893726,0.20725841714035856,0.6600462776648972
202007,2020-07-28,147.0,65.75314457869848,0.032138172278093576,0.6531174234957865
202007,2020-07-29,1035.0,65.76149269594778,0.22627896808045475,0.6544837584068958
202007,2020-07-30,679.0,65.64430060094621,0.1484477481416703,0.6353029484200523
202007,2020-07-31,654.0,65.3310685973664,0.1429820725841714,0.5840363203903872
202008,2020-08-01,180.0,66.57030031325907,0.03935286401399213,0.786861161706594
202008,2020-08-02,1033.0,66.89179852320662,0.22584171403585482,0.8394807183075031
202008,2020-08-03,176.0,65.63899277586012,0.038478355924792304,0.6344342176031966
202008,2020-08-04,782.0,65.59188602800205,0.1709663314385658,0.6267242643017251
202008,2020-08-05,274.0,65.56713335890682,0.059903804110188016,0.6226729992178766
202008,2020-08-06,889.0,65.40998633486802,0.19435942282466112,0.5969527728831088
202008,2020-08-07,225.0,65.32561972573895,0.04919108001749016,0.5831445045104217
202008,2020-08-08,781.0,66.50435006712739,0.17074770441626586,0.7760670962910016
202008,2020-08-09,678.0,66.76252916826554,0.14822912111937037,0.8183232252682898
202008,2020-08-10,769.0,65.65527266334294,0.16812418014866637,0.6370987439811153
202008,2020-08-11,149.0,65.46685206495329,0.03257542632269349,0.6062599771234114
202008,2020-08-12,293.0,65.50726609448978,0.06405771753388718,0.6128745343709097
